Et_eV,Sn_cm2,Sp_cm2,k,BG,Prediction,Actual,Predict,PredictProba
-0.191651095,-16.39226152,-14.05023012,-2.342031405,0,TRUE,0,0,0.999981647
-0.167810885,-15.37378308,-15.94091573,0.567132656,0,TRUE,0,0,0.637622661
0.139910685,-13.38471098,-15.1688897,1.784178724,1,TRUE,1,1,1
-0.085199954,-15.10395126,-16.27497316,1.171021897,0,TRUE,0,0,0.747869775
0.168776689,-14.22044237,-16.59690832,2.376465948,1,TRUE,1,1,1
-0.038027919,-14.38265424,-14.26463697,-0.118017273,0,TRUE,0,0,0.511990959
0.094547548,-14.39210131,-16.07260444,1.680503137,1,TRUE,1,1,0.999999547
0.3492439,-15.38389286,-13.51651495,-1.867377913,1,TRUE,1,1,1
0.061269977,-14.01828831,-13.14521299,-0.873075326,1,TRUE,1,1,0.72401403
0.026762413,-15.49052678,-16.22764252,0.737115743,1,FALSE,1,0,0.585032576
-0.452794723,-13.17082391,-16.08114779,2.910323884,0,TRUE,0,0,1
0.22036097,-16.33475371,-13.15202308,-3.182730627,1,TRUE,1,1,0.77467294
0.12149224,-16.90515859,-16.0145908,-0.890567787,1,TRUE,1,1,0.545595007
-0.310669927,-15.64717718,-15.18129058,-0.465886603,0,TRUE,0,0,0.999158963
-0.429035479,-13.93597303,-15.15925374,1.223280716,0,TRUE,0,0,1
0.385960612,-13.88599014,-13.47322124,-0.412768903,1,TRUE,1,1,0.999206072
-0.465917465,-13.67724369,-16.25447859,2.577234901,0,TRUE,0,0,1
-0.279495759,-13.95718518,-13.1657135,-0.791471675,0,TRUE,0,0,0.999979958
-0.286424827,-13.80691266,-13.39052448,-0.416388186,0,TRUE,0,0,0.995776409
0.359914919,-14.7309288,-13.70847764,-1.022451162,1,TRUE,1,1,0.999999996
0.040558834,-14.38992066,-16.64609363,2.256172979,1,TRUE,1,1,0.988779155
-0.455131393,-13.13520795,-15.5492334,2.414025444,0,TRUE,0,0,1
0.333811646,-15.86546473,-15.14113213,-0.724332598,1,TRUE,1,1,0.999998141
-0.243706449,-16.47304881,-16.70806226,0.235013453,0,TRUE,0,0,0.902750899
-0.259714976,-14.65484188,-15.04209578,0.387253902,0,TRUE,0,0,0.998941308
-0.492423441,-13.23567851,-15.19272279,1.95704428,0,TRUE,0,0,0.99995492
-0.076402601,-13.44745759,-16.77742162,3.329964032,0,TRUE,0,0,0.999902869
0.195278219,-15.24734076,-14.65617295,-0.591167807,1,TRUE,1,1,0.538718723
0.161745515,-13.21009481,-15.309577,2.099482198,1,TRUE,1,1,1
-0.331781858,-14.7720591,-16.67042681,1.89836771,0,TRUE,0,0,1
-0.000349461,-13.86005184,-13.63744143,-0.222610405,0,FALSE,0,1,0.51712774
0.252905409,-13.37164042,-13.83760541,0.465964985,1,TRUE,1,1,0.999998586
-0.188190568,-14.3117087,-14.90794407,0.596235374,0,TRUE,0,0,0.941449789
-0.245176943,-16.37467863,-15.57047701,-0.804201624,0,TRUE,0,0,0.999838849
0.265771999,-15.98879314,-13.43839622,-2.550396922,1,TRUE,1,1,0.615602625
0.334467446,-14.10754592,-14.44836632,0.340820402,1,TRUE,1,1,0.999973467
-0.017691622,-16.59274249,-14.56189394,-2.030848551,0,FALSE,0,1,0.72161832
-0.200014811,-15.01353466,-13.44468579,-1.568848874,0,TRUE,0,0,0.999995613
-0.227613833,-16.17433539,-16.13495475,-0.039380639,0,FALSE,0,1,0.550593133
-0.296594622,-14.32887397,-14.31351769,-0.015356276,0,FALSE,0,1,0.561948607
-0.402835321,-13.54144993,-16.90320192,3.361751997,0,TRUE,0,0,1
0.354177565,-14.75373304,-13.66036354,-1.093369502,1,TRUE,1,1,1
0.352469431,-14.97642866,-13.31213002,-1.664298642,1,TRUE,1,1,1
0.227856625,-14.58965345,-13.29075877,-1.298894677,1,TRUE,1,1,0.692836801
-0.233342059,-16.06310079,-14.54101377,-1.522087027,0,TRUE,0,0,0.999999961
0.092376414,-16.16938571,-14.58875792,-1.580627786,1,TRUE,1,1,0.768360477
0.271257358,-16.57257472,-15.5512389,-1.02133582,1,TRUE,1,1,0.999074401
-0.164916039,-16.39914632,-16.80954506,0.410398741,0,TRUE,0,0,0.638696017
0.267923723,-14.95963006,-15.3156026,0.355972541,1,TRUE,1,1,0.999886123
0.428701955,-16.37293661,-13.13615221,-3.236784398,1,TRUE,1,1,0.999999996
0.162202022,-16.5685421,-14.38514783,-2.183394267,1,TRUE,1,1,0.747328323
0.267334767,-16.19553158,-13.00490605,-3.190625526,1,TRUE,1,1,0.753103692
-0.207807732,-15.79071783,-15.5149289,-0.275788929,0,TRUE,0,0,0.876788245
0.194395361,-15.38845668,-15.1808972,-0.207559479,1,FALSE,1,0,0.524800282
-0.074526914,-15.35177731,-13.73623839,-1.615538914,0,FALSE,0,1,0.583500912
0.014422414,-15.45589672,-14.64133071,-0.814566015,1,TRUE,1,1,0.708766591
0.216418406,-14.31494009,-15.44083236,1.125892272,1,TRUE,1,1,1
-0.107000202,-15.6843638,-16.21039797,0.526034169,0,TRUE,0,0,0.526016371
-0.086854579,-15.35791849,-15.13088969,-0.227028803,0,TRUE,0,0,0.557680321
-0.459078952,-13.83653111,-16.45431686,2.617785754,0,TRUE,0,0,1
-0.319520703,-15.46287355,-15.63476175,0.171888208,0,TRUE,0,0,0.988294721
-0.248845148,-14.51172805,-14.17113757,-0.340590484,0,TRUE,0,0,0.985883216
0.183144359,-16.35248651,-16.1987331,-0.153753416,1,TRUE,1,1,0.565486555
0.107819153,-15.14757667,-15.25565845,0.108081776,1,FALSE,1,0,0.567771428
-0.105163934,-13.47032152,-13.01641223,-0.453909286,0,TRUE,0,0,0.522237928
0.18862007,-15.10911758,-13.71435111,-1.394766473,1,TRUE,1,1,0.581697899
0.26676159,-14.66454784,-16.03727979,1.372731953,1,TRUE,1,1,1
-0.028342131,-15.99638524,-15.58976241,-0.406622829,0,TRUE,0,0,0.517510283
-0.331938165,-14.77327168,-16.71513877,1.941867088,0,TRUE,0,0,1
0.135599092,-13.72933512,-16.81233405,3.082998929,1,TRUE,1,1,1
0.171945391,-16.09570567,-13.95493289,-2.140772781,1,TRUE,1,1,0.766000458
0.238620685,-14.78705828,-14.64950949,-0.13754879,1,FALSE,1,0,0.553530297
-0.056971949,-14.02124685,-14.14787272,0.126625866,0,TRUE,0,0,0.579957669
-0.334217494,-14.62575411,-13.63142401,-0.994330093,0,TRUE,0,0,0.99999397
-0.441421959,-13.09753377,-15.75218472,2.654650955,0,TRUE,0,0,1
0.140803895,-15.09831111,-16.30678306,1.208471943,1,TRUE,1,1,0.999999999
-0.303363194,-15.31756818,-15.72259152,0.405023337,0,TRUE,0,0,0.999937352
-0.456490048,-13.02312399,-16.47731656,3.45419257,0,TRUE,0,0,1
0.125005015,-16.70159002,-16.95969935,0.258109337,1,FALSE,1,0,0.578879948
-0.187106758,-16.94100929,-15.10883923,-1.832170059,0,TRUE,0,0,0.999827844
-0.13735108,-15.39268069,-13.98646883,-1.406211853,0,TRUE,0,0,0.896034517
-0.194960869,-16.01846631,-15.51130172,-0.507164588,0,TRUE,0,0,0.981521479
-0.202448262,-16.72581583,-15.14025005,-1.585565784,0,TRUE,0,0,0.999991102
-0.03280444,-13.46731111,-13.53371438,0.066403272,0,TRUE,0,0,0.556022234
0.343486986,-16.39287156,-14.78517622,-1.607695345,1,TRUE,1,1,1
-0.182293866,-15.34966984,-13.96631535,-1.383354492,0,TRUE,0,0,0.999743225
0.185948006,-15.04886371,-15.62291639,0.574052678,1,TRUE,1,1,0.999995134
-0.310070364,-15.48380574,-16.94695095,1.463145214,0,TRUE,0,0,1
0.071188487,-16.56127087,-14.54642991,-2.014840962,1,TRUE,1,1,0.761838632
-0.088070646,-13.29259727,-14.48929719,1.196699917,0,TRUE,0,0,0.875664837
-0.096232398,-15.67477353,-16.13567701,0.460903488,0,TRUE,0,0,0.561892724
0.408688804,-14.10950161,-14.02395662,-0.085544983,1,TRUE,1,1,0.859549039
-0.163981077,-14.92950885,-15.6430377,0.713528854,0,TRUE,0,0,0.626011497
-0.446788929,-13.73018941,-15.00180846,1.271619042,0,TRUE,0,0,0.999999928
0.282821166,-14.19801985,-15.08786223,0.889842381,1,TRUE,1,1,1
-0.234971088,-14.76473907,-16.52655961,1.761820543,0,TRUE,0,0,0.999933677
0.336928708,-15.34102257,-14.82632592,-0.514696653,1,TRUE,1,1,0.999851334
-0.108757777,-15.68237052,-13.93489345,-1.747477074,0,TRUE,0,0,0.697242892
0.36308367,-16.19628719,-14.88622009,-1.310067097,1,TRUE,1,1,1
-0.206557883,-15.34749454,-16.967077,1.619582457,0,TRUE,0,0,0.98120769
0.076125641,-13.96614385,-14.83576328,0.86961943,1,TRUE,1,1,0.689807497
-0.401055567,-13.00868985,-13.52816776,0.519477911,0,TRUE,0,0,0.999998901
-0.438650779,-13.54873528,-16.01477983,2.466044551,0,TRUE,0,0,1
0.371125453,-13.42558314,-13.90142408,0.475840933,1,TRUE,1,1,0.999999998
0.305496695,-14.32826471,-13.26293253,-1.065332179,1,TRUE,1,1,1
0.11746462,-16.22185613,-15.99814324,-0.223712886,1,FALSE,1,0,0.582729243
0.373059645,-15.83717062,-13.45140995,-2.385760676,1,TRUE,1,1,0.999999999
0.110144104,-15.18603637,-13.03972321,-2.146313161,1,TRUE,1,1,0.806903295
-0.435935028,-13.59413465,-15.17128635,1.577151702,0,TRUE,0,0,1
0.280640994,-14.4077133,-15.35632477,0.948611478,1,TRUE,1,1,1
-0.000585388,-15.20376001,-13.96005555,-1.243704467,0,FALSE,0,1,0.755435323
-0.096728411,-13.05107545,-13.33182062,0.280745168,0,TRUE,0,0,0.546249633
0.152477358,-14.95072709,-13.24973162,-1.70099547,1,TRUE,1,1,0.762521198
-0.007295613,-16.955667,-15.57451381,-1.381153195,0,FALSE,0,1,0.689577013
0.165857835,-15.64507953,-15.04224372,-0.602835804,1,FALSE,1,0,0.506574077
-0.237406968,-15.99159403,-13.72110793,-2.270486102,0,TRUE,0,0,0.999999971
0.204137007,-16.14310204,-14.52356321,-1.619538832,1,TRUE,1,1,0.557955631
-0.219555723,-15.77621865,-15.68076065,-0.095457998,0,FALSE,0,1,0.67126865
-0.088014966,-14.78623359,-15.25495764,0.468724056,0,TRUE,0,0,0.596627801
0.189542498,-13.10471421,-16.78597753,3.681263315,1,TRUE,1,1,1
0.135284097,-15.74889782,-15.81128988,0.062392068,1,FALSE,1,0,0.568601628
-0.141189307,-14.5788825,-16.90549113,2.326608622,0,TRUE,0,0,0.998383371
0.111323417,-16.65227662,-14.12618116,-2.526095468,1,TRUE,1,1,0.762479045
-0.170073133,-16.64559925,-15.26191409,-1.383685155,0,TRUE,0,0,0.987887986
-0.144774817,-14.88972131,-16.73037042,1.84064911,0,TRUE,0,0,0.827436769
0.127312968,-15.93734676,-14.29808039,-1.639266364,1,TRUE,1,1,0.769680472
0.144495619,-13.86896402,-13.62384416,-0.245119853,1,FALSE,1,0,0.509165013
-0.008695135,-15.59302027,-13.55287013,-2.040150133,0,FALSE,0,1,0.78078435
-0.271777291,-13.16840779,-14.39319116,1.224783367,0,TRUE,0,0,0.999999993
0.263628011,-15.02264259,-15.3201007,0.29745811,1,TRUE,1,1,0.997040981
0.287634443,-13.09834602,-15.54273047,2.444384448,1,TRUE,1,1,1
-0.111613861,-13.96400867,-15.26431936,1.300310688,0,TRUE,0,0,0.648146802
0.187799249,-14.45326507,-15.10760622,0.654341148,1,TRUE,1,1,0.999999177
0.17986766,-16.48836731,-16.08604575,-0.402321565,1,TRUE,1,1,0.520984374
-0.388736403,-14.72533384,-14.48960868,-0.235725157,0,TRUE,0,0,0.83365251
0.170909167,-13.90931284,-13.36811069,-0.541202154,1,TRUE,1,1,0.614771293
-0.392662526,-13.65798298,-15.28385357,1.625870584,0,TRUE,0,0,1
-0.18855812,-16.35486709,-13.52597522,-2.828891869,0,TRUE,0,0,0.999966774
-0.32761344,-14.796167,-16.93018054,2.13401354,0,TRUE,0,0,1
-0.230246829,-14.81815569,-16.57593377,1.757778081,0,TRUE,0,0,0.999832623
0.192835627,-14.36688853,-16.73211969,2.365231159,1,TRUE,1,1,1
0.035154328,-13.55555387,-15.2993347,1.74378083,1,TRUE,1,1,0.904725405
-0.206517683,-13.14962741,-15.58291504,2.433287624,0,TRUE,0,0,0.795639767
-0.30316765,-13.49403327,-14.42735663,0.933323363,0,TRUE,0,0,0.999999917
-0.280045125,-15.33207096,-15.81579905,0.483728092,0,TRUE,0,0,0.999992037
-0.064216227,-13.73205231,-15.72911784,1.997065522,0,TRUE,0,0,0.999349774
0.185162638,-13.54134941,-16.99201866,3.450669245,1,TRUE,1,1,1
0.418364236,-14.4214229,-13.13809179,-1.283331109,1,TRUE,1,1,1
0.029330346,-14.20860305,-13.77354528,-0.435057768,1,TRUE,1,1,0.557193625
-0.429689693,-13.90522769,-15.83095917,1.925731476,0,TRUE,0,0,1
0.057345232,-16.42827432,-15.65099917,-0.77727515,1,TRUE,1,1,0.63601844
-0.116254177,-13.03532661,-16.61609395,3.58076734,0,TRUE,0,0,0.999955277
-0.354933901,-14.92174787,-13.63293077,-1.2888171,0,TRUE,0,0,0.999562832
-0.352450707,-14.22815959,-14.52041718,0.292257593,0,TRUE,0,0,0.999998387
-0.114144534,-14.89001471,-13.47142796,-1.418586753,0,TRUE,0,0,0.688907698
-0.064362763,-16.72220964,-14.51861755,-2.203592096,0,FALSE,0,1,0.568691
0.180494009,-14.36733719,-16.71761724,2.350280052,1,TRUE,1,1,1
-0.134867987,-13.44479692,-14.8027108,1.357913875,0,TRUE,0,0,0.625082646
-0.101150534,-16.99901205,-14.76592965,-2.233082396,0,TRUE,0,0,0.595452568
-0.179959258,-16.64901477,-15.77860212,-0.870412652,0,TRUE,0,0,0.979552187
0.071514329,-15.86111034,-15.94943407,0.088323726,1,FALSE,1,0,0.569204858
0.374709287,-16.33491844,-13.87750677,-2.457411671,1,TRUE,1,1,0.999999992
-0.332768083,-13.48665629,-14.50885515,1.022198855,0,TRUE,0,0,0.99999995
0.036623313,-13.42504678,-15.70845671,2.283409926,1,TRUE,1,1,0.995149744
0.229106977,-16.092251,-16.30618426,0.213933258,1,TRUE,1,1,0.988061299
-0.103513433,-14.97702165,-15.16475417,0.187732522,0,TRUE,0,0,0.571871474
0.130816944,-15.54914628,-15.59886849,0.04972221,1,FALSE,1,0,0.552878378
0.055299079,-16.63584397,-14.84824859,-1.787595375,1,TRUE,1,1,0.751450606
0.136504374,-13.8121438,-13.07831528,-0.733828518,1,TRUE,1,1,0.50303913
-0.284523674,-13.92636007,-15.43811794,1.511757868,0,TRUE,0,0,0.999999872
-0.20066053,-14.320082,-14.68276342,0.362681417,0,TRUE,0,0,0.965242941
0.32167614,-16.72191176,-13.66183583,-3.060075934,1,TRUE,1,1,0.578204236
-0.41363092,-14.34136718,-15.33628621,0.99491903,0,TRUE,0,0,1
-0.037726306,-15.61428057,-16.87784686,1.263566291,0,TRUE,0,0,0.841198297
-0.209463472,-16.32868119,-14.36906866,-1.959612527,0,TRUE,0,0,0.999995176
0.064843592,-13.31312247,-15.45953527,2.146412796,1,TRUE,1,1,0.999997768
-0.085253163,-16.67549161,-13.96883069,-2.706660922,0,TRUE,0,0,0.512005695
-0.067779983,-16.4839638,-13.8203969,-2.663566899,0,FALSE,0,1,0.569170963
0.022293913,-16.33217393,-14.44943913,-1.882734799,1,TRUE,1,1,0.765070913
0.287928243,-14.57902436,-15.20214487,0.623120515,1,TRUE,1,1,0.999999999
-0.228508056,-13.40908723,-15.70901909,2.29993186,0,TRUE,0,0,0.98827525
-0.27095289,-14.55450841,-16.74579402,2.191285613,0,TRUE,0,0,0.999999751
0.038253733,-13.03479126,-16.60103761,3.566246356,1,TRUE,1,1,0.999359721
-0.374342246,-14.91626294,-16.03918974,1.122926798,0,TRUE,0,0,1
-0.341713851,-14.9352373,-14.72225075,-0.212986549,0,TRUE,0,0,0.783626471
-0.140481576,-16.09334627,-13.3700449,-2.723301373,0,TRUE,0,0,0.937007592
0.094971712,-14.31615195,-13.81893553,-0.497216418,1,TRUE,1,1,0.540869586
-0.03799784,-13.83823107,-15.11736194,1.279130866,0,TRUE,0,0,0.959829263
-0.347366109,-14.52908706,-14.48796393,-0.041123127,0,FALSE,0,1,0.619753224
0.022323339,-14.70782349,-14.05028187,-0.657541623,1,TRUE,1,1,0.656311174
0.483504763,-16.88362801,-13.13748048,-3.746147527,1,TRUE,1,1,1
-0.292778501,-14.7353478,-13.30224518,-1.433102616,0,TRUE,0,0,0.999998436
-0.049641247,-14.57412948,-15.27211988,0.697990399,0,TRUE,0,0,0.680812245
-0.006761235,-14.04096696,-13.64475431,-0.39621265,0,FALSE,0,1,0.54774144
-0.101368795,-13.37104769,-16.98033444,3.609286748,0,TRUE,0,0,0.999937394
0.051190472,-14.2902272,-16.70395696,2.413729759,1,TRUE,1,1,0.999775062
-0.199418934,-13.17417614,-14.94241336,1.768237217,0,TRUE,0,0,0.985271058
0.109797383,-14.50085357,-15.80586504,1.305011467,1,TRUE,1,1,0.999994469
-0.127572451,-13.94746777,-15.86184399,1.914376221,0,TRUE,0,0,0.990480196
-0.433121523,-14.01510229,-16.37259064,2.357488355,0,TRUE,0,0,1
0.137651034,-13.33860909,-16.48180763,3.143198549,1,TRUE,1,1,1
-0.285394409,-15.59963093,-15.82873114,0.22910021,0,TRUE,0,0,0.995353161
-0.414581679,-13.09285455,-13.45293788,0.360083324,0,TRUE,0,0,0.993481798
0.001121738,-16.93489138,-14.67365808,-2.261233298,1,TRUE,1,1,0.720746469
-0.066469455,-13.00583626,-13.48578167,0.479945407,0,TRUE,0,0,0.674672901
-0.194644567,-14.43719236,-13.31044876,-1.126743604,0,TRUE,0,0,0.99997031
0.256957553,-13.76667704,-15.20854255,1.441865512,1,TRUE,1,1,1
0.327205324,-16.93372611,-13.43944403,-3.494282082,1,TRUE,1,1,0.622865911
0.118235998,-13.86501943,-13.72194908,-0.143070352,1,FALSE,1,0,0.533899922
0.058348379,-15.82498323,-16.34987747,0.52489424,1,FALSE,1,0,0.510586253
0.04933961,-13.4385646,-13.06279668,-0.375767912,1,TRUE,1,1,0.684714017
-0.137904042,-13.97270202,-15.5656409,1.592938886,0,TRUE,0,0,0.576631903
-0.07427161,-14.79021879,-14.91214339,0.121924601,0,TRUE,0,0,0.55474909
-0.302594433,-14.69776993,-16.42926114,1.731491207,0,TRUE,0,0,0.999999989
-0.122849401,-14.69948313,-13.71965206,-0.979831071,0,TRUE,0,0,0.657873247
0.061627741,-14.81792856,-16.24964112,1.431712564,1,TRUE,1,1,0.905236342
-0.303879275,-13.59337285,-16.14124734,2.547874492,0,TRUE,0,0,1
-0.06787306,-16.72343403,-14.93380093,-1.789633097,0,FALSE,0,1,0.539274928
0.361929192,-16.09353511,-14.28280514,-1.810729975,1,TRUE,1,1,1
-0.06601785,-13.56156023,-15.14525376,1.583693533,0,TRUE,0,0,0.996239296
0.129232733,-15.55791897,-14.61978394,-0.938135039,1,TRUE,1,1,0.606596622
-0.150705608,-13.67116082,-16.77930748,3.108146661,0,TRUE,0,0,0.999934519
0.153486222,-13.66035567,-15.36150107,1.701145401,1,TRUE,1,1,1
0.074605512,-13.84137792,-13.45400012,-0.387377802,1,TRUE,1,1,0.525844468
0.368179346,-13.86027406,-14.5637232,0.703449138,1,TRUE,1,1,1
0.318720169,-13.0583225,-13.06999941,0.011676904,1,TRUE,1,1,0.576126221
0.043337711,-13.42022819,-15.0818387,1.661610507,1,TRUE,1,1,0.950995016
-0.258745886,-15.8641677,-16.89147049,1.027302789,0,TRUE,0,0,0.999999924
-0.371338248,-14.77473052,-13.04069262,-1.734037906,0,TRUE,0,0,0.999819886
-0.152569701,-15.21547189,-16.3303292,1.114857305,0,TRUE,0,0,0.599691126
-0.26800469,-13.70696822,-15.29582277,1.588854552,0,TRUE,0,0,0.999999762
0.012396305,-13.71425366,-14.99987569,1.285622027,1,TRUE,1,1,0.510935446
0.301635385,-15.82473576,-13.04595681,-2.778778951,1,TRUE,1,1,0.610915928
0.107172375,-14.20642754,-14.87681407,0.670386529,1,TRUE,1,1,0.856138466
0.207716543,-13.79022804,-16.38480593,2.594577892,1,TRUE,1,1,1
0.39178203,-14.6522492,-14.57131763,-0.080931573,1,TRUE,1,1,0.581310724
0.185559521,-13.4866306,-13.53074061,0.044110011,1,TRUE,1,1,0.744938567
-0.182586472,-14.41426492,-13.44771137,-0.96655355,0,TRUE,0,0,0.998826141
0.055646785,-15.70753508,-13.66390778,-2.043627297,1,TRUE,1,1,0.801542963
0.062330371,-16.43261291,-15.35914089,-1.07347202,1,TRUE,1,1,0.711986238
-0.39380945,-14.41989217,-16.86043124,2.440539075,0,TRUE,0,0,1
-0.18764166,-13.7282753,-13.0491315,-0.679143803,0,TRUE,0,0,0.997021414
0.288504384,-13.47525329,-15.89406235,2.418809063,1,TRUE,1,1,1
0.363618743,-13.67621759,-14.69074517,1.014527584,1,TRUE,1,1,1
0.231543239,-14.62436248,-14.25477666,-0.369585822,1,TRUE,1,1,0.947126681
0.471807934,-13.18560259,-13.15366812,-0.031934467,1,TRUE,1,1,0.557028933
-0.185992882,-15.20569604,-15.70074039,0.495044348,0,TRUE,0,0,0.756378975
0.155991656,-16.96477527,-15.46034677,-1.504428497,1,TRUE,1,1,0.634003634
-0.369100848,-13.8422489,-15.94911248,2.10686358,0,TRUE,0,0,1
-0.354514007,-14.76882646,-13.21329364,-1.555532823,0,TRUE,0,0,0.999768459
-0.144099749,-13.49699872,-14.38184031,0.884841594,0,TRUE,0,0,0.678773654
0.083818887,-16.78553226,-13.9162442,-2.869288054,1,TRUE,1,1,0.755923088
-0.195472722,-13.09619117,-16.81114778,3.714956605,0,TRUE,0,0,0.999950495
0.487027633,-14.33488249,-13.3137662,-1.021116293,1,TRUE,1,1,0.599634477
-0.211326364,-16.58115765,-15.14836647,-1.432791175,0,TRUE,0,0,0.99998503
0.013696605,-15.08425814,-16.2075532,1.123295055,1,FALSE,1,0,0.541568887
0.229928939,-16.78694491,-15.30383368,-1.483111234,1,TRUE,1,1,0.500331321
0.157646122,-14.40949424,-14.06482963,-0.344664615,1,TRUE,1,1,0.551290011
-0.451968085,-13.02999474,-15.72501982,2.695025081,0,TRUE,0,0,1
0.084337431,-13.95849154,-15.04586993,1.08737839,1,TRUE,1,1,0.946285922
-0.241133306,-15.24148371,-16.95490989,1.713426188,0,TRUE,0,0,0.999945294
0.160873799,-16.61725692,-14.03139611,-2.585860806,1,TRUE,1,1,0.759813028
0.064137818,-14.89271951,-13.07807927,-1.814640242,1,TRUE,1,1,0.794533966
-0.146783915,-16.76816984,-16.68078323,-0.087386608,0,TRUE,0,0,0.562913782
0.210962133,-13.64932501,-16.32819667,2.678871659,1,TRUE,1,1,1
0.261783765,-13.87971074,-15.63985058,1.76013984,1,TRUE,1,1,1
-0.040294361,-13.94516506,-13.67987539,-0.265289666,0,FALSE,0,1,0.519296852
0.132589951,-16.92730202,-15.06165317,-1.865648858,1,TRUE,1,1,0.72243795
0.11607856,-13.82954412,-16.89053746,3.060993343,1,TRUE,1,1,1
-0.229568622,-15.82432245,-15.94410533,0.119782884,0,TRUE,0,0,0.759959142
-0.137371709,-15.81136599,-13.27260543,-2.538760562,0,TRUE,0,0,0.922376285
-0.056361103,-15.13126368,-14.54340527,-0.587858404,0,FALSE,0,1,0.574441267
0.099669547,-13.06990063,-13.84691376,0.777013128,1,TRUE,1,1,0.884413202
0.384973443,-16.45818954,-13.61491998,-2.843269558,1,TRUE,1,1,0.999864318
-0.137836937,-14.77138809,-15.57688328,0.805495186,0,TRUE,0,0,0.576129534
0.234748836,-14.0342723,-13.44164377,-0.592628529,1,TRUE,1,1,0.914975766
0.147209087,-14.09714095,-14.0569989,-0.040142044,1,TRUE,1,1,0.50152634
-0.235688896,-14.94859642,-13.87082021,-1.077776211,0,TRUE,0,0,0.999999589
0.129422605,-16.31267135,-13.57764544,-2.735025906,1,TRUE,1,1,0.783038547
-0.33780203,-15.08561514,-13.34591063,-1.739704514,0,TRUE,0,0,0.999998578
0.207306666,-15.67197938,-14.59574586,-1.076233521,1,FALSE,1,0,0.510798236
-0.19109502,-13.83072082,-15.72278025,1.892059433,0,TRUE,0,0,0.872797999
-0.232657738,-13.62101507,-13.67670375,0.055688675,0,TRUE,0,0,0.798271824
-0.144788837,-15.95530867,-15.41767581,-0.537632863,0,TRUE,0,0,0.591312439
0.112181635,-14.24366593,-15.74866106,1.504995139,1,TRUE,1,1,0.999999993
0.268892714,-13.04568015,-13.04001213,-0.005668024,1,TRUE,1,1,0.522111383
-0.100610426,-16.58989886,-13.71235767,-2.87754119,0,TRUE,0,0,0.61910647
-0.265905108,-14.70584403,-13.41021381,-1.295630221,0,TRUE,0,0,0.999999871
0.050699939,-14.92799908,-13.8470165,-1.080982586,1,TRUE,1,1,0.749231557
-0.11762607,-13.15231557,-14.21373408,1.061418507,0,FALSE,0,1,0.557320941
0.253619714,-14.71406226,-14.76817751,0.054115245,1,TRUE,1,1,0.829253842
0.285050245,-14.35979215,-14.99738109,0.637588939,1,TRUE,1,1,1
0.198085389,-13.79529282,-16.01407359,2.218780769,1,TRUE,1,1,1
-0.398884771,-13.04624473,-16.38074445,3.334499727,0,TRUE,0,0,1
0.202102456,-16.57050757,-16.26202531,-0.308482267,1,FALSE,1,0,0.543116989
-0.076591849,-15.00108035,-13.00258157,-1.998498778,0,TRUE,0,0,0.524930726
-0.023893814,-14.04874194,-15.4987466,1.450004664,0,TRUE,0,0,0.946972247
-0.176972092,-16.85647052,-14.26142474,-2.595045781,0,TRUE,0,0,0.997753356
0.027151694,-15.59884202,-16.05567996,0.456837933,1,FALSE,1,0,0.595090974
-0.022122075,-15.24196086,-15.19866502,-0.043295841,0,TRUE,0,0,0.536551731
-0.057952069,-14.27877097,-14.36813469,0.089363714,0,TRUE,0,0,0.542698895
0.354067153,-16.23337242,-13.93303555,-2.300336871,1,TRUE,1,1,0.999998443
0.251386165,-16.54730251,-16.29446326,-0.252839256,1,TRUE,1,1,0.869481512
-0.301640375,-15.60812057,-14.73859848,-0.869522084,0,TRUE,0,0,0.999989714
0.111829318,-15.12072506,-13.07029098,-2.050434076,1,TRUE,1,1,0.806023478
-0.011244405,-13.07649631,-13.01625798,-0.06023833,0,TRUE,0,0,0.533490378
0.046532249,-13.81961309,-13.52985725,-0.289755842,1,TRUE,1,1,0.539649448
-0.068591117,-16.19317744,-15.33067424,-0.8625032,0,FALSE,0,1,0.546357799
0.216629148,-14.62167644,-15.22383725,0.602160815,1,TRUE,1,1,0.999999009
-0.236546552,-15.06209895,-16.37484479,1.312745842,0,TRUE,0,0,0.999998417
-0.355131611,-14.35473691,-14.18298106,-0.171755857,0,TRUE,0,0,0.716415933
-0.236358315,-13.67124991,-14.07757194,0.406322022,0,TRUE,0,0,0.999921883
-0.096389856,-13.31211875,-13.56989123,0.257772479,0,FALSE,0,1,0.512184693
0.204420877,-16.62457727,-16.02384143,-0.600735841,1,TRUE,1,1,0.517254791
0.318262008,-15.79059287,-13.20209431,-2.588498554,1,TRUE,1,1,0.779746198
0.093718867,-16.71158161,-13.73837983,-2.973201774,1,TRUE,1,1,0.761088687
-0.252168779,-13.58841699,-14.6644102,1.075993208,0,TRUE,0,0,0.999999904
0.318023812,-15.19695317,-13.26268721,-1.934265953,1,TRUE,1,1,0.999788334
0.205887787,-16.72943106,-14.37671437,-2.352716682,1,TRUE,1,1,0.707528618
-0.390375949,-13.66960197,-15.20246619,1.532864214,0,TRUE,0,0,1
0.236465962,-13.8340976,-13.0029108,-0.831186803,1,TRUE,1,1,0.871277944
0.09377921,-15.75347733,-15.28493842,-0.46853891,1,FALSE,1,0,0.508894024
