Name,Et_eV,Sn_cm2,Sp_cm2,k,BG,Actual,Predict
D-475851,0.161171077,-13.54447717,-13.51455544,-0.029921729,1,-0.029921729,-0.031748394
D-291007,0.32223115,-15.01797288,-14.95469035,-0.063282521,1,-0.063282521,-0.068333687
D-171934,0.269962145,-16.60947742,-15.61013516,-0.999342261,1,-0.999342261,-1.028868795
D-337639,0.182813467,-13.44466892,-13.62934158,0.184672664,1,0.184672664,0.178087771
D-203192,0.212244214,-13.54368523,-15.75756273,2.213877496,1,2.213877496,2.215152099
D-473095,-0.032276392,-16.14719348,-16.2908763,0.143682811,0,0.143682811,0.145165332
D-245020,-0.185694913,-15.92935144,-13.09169809,-2.837653353,0,-2.837653353,-2.527919998
D-246862,0.379112849,-15.38640542,-13.61922064,-1.76718478,1,-1.76718478,-1.795052109
D-414050,0.054576321,-14.25757039,-16.87449004,2.616919651,1,2.616919651,2.618121162
D-254188,-0.42900401,-13.55308589,-15.88741821,2.334332323,0,2.334332323,2.313659279
D-276593,-0.255189827,-15.97966633,-14.88943368,-1.090232657,0,-1.090232657,-1.0947931
D-276012,-0.25996579,-15.07402205,-16.31569166,1.241669604,0,1.241669604,1.239485607
D-159502,-0.274196969,-14.45289579,-15.62473536,1.171839565,0,1.171839565,1.167398239
D-485881,0.211892717,-15.58664074,-13.6464224,-1.940218345,1,-1.940218345,-2.003026642
D-389544,0.136052277,-13.34742468,-16.52932285,3.181898174,1,3.181898174,3.212364484
D-414506,-0.267024226,-13.74349719,-13.0698708,-0.673626385,0,-0.673626385,-0.673318684
D-323977,0.321888308,-13.28188017,-15.36474316,2.082862985,1,2.082862985,2.117188202
D-328658,0.345152196,-13.56163557,-14.00317677,0.441541197,1,0.441541197,0.462950166
D-350740,0.420660452,-13.25828956,-13.79533591,0.537046346,1,0.537046346,0.549255369
D-186679,-0.022166063,-15.98898861,-16.19702046,0.208031852,0,0.208031852,0.21091683
D-227449,-0.110191971,-15.22088063,-16.70531741,1.484436784,0,1.484436784,1.490354367
D-362266,0.264946629,-16.08272227,-13.49781294,-2.584909328,1,-2.584909328,-2.668196503
D-341687,0.254484428,-13.75404429,-13.9079118,0.153867514,1,0.153867514,0.150133394
D-311693,-0.470924809,-13.37639062,-13.24173904,-0.134651575,0,-0.134651575,-0.00971924
D-394078,0.016665071,-14.27934961,-13.12266412,-1.156685487,1,-1.156685487,-1.163591627
D-195659,0.131645871,-13.18792446,-13.36955196,0.181627499,1,0.181627499,0.180665859
D-334107,0.06216258,-14.82894449,-14.58093865,-0.248005834,1,-0.248005834,-0.252630498
D-372161,0.180602708,-16.22829937,-13.40653564,-2.821763733,1,-2.821763733,-2.894655597
D-345054,-0.008853059,-15.16814367,-16.34531485,1.17717118,0,1.17717118,1.174554149
D-433872,-0.439627146,-13.85327678,-15.45566918,1.602392396,0,1.602392396,1.684741231
D-398780,0.274294051,-16.64007164,-13.19132209,-3.448749546,1,-3.448749546,-3.44507857
D-179413,0.126294125,-16.39196386,-14.61740171,-1.774562158,1,-1.774562158,-1.777056865
D-305218,0.014082958,-13.19267169,-16.74300973,3.550338039,1,3.550338039,3.555536025
D-436805,-0.244688808,-14.1084452,-13.83237295,-0.276072247,0,-0.276072247,-0.267459629
D-074654,-0.245794013,-16.2067899,-14.45844506,-1.748344843,0,-1.748344843,-1.839127531
D-479253,-0.012147573,-15.68031773,-14.32883556,-1.351482166,0,-1.351482166,-1.349145184
D-086553,-0.175178915,-14.02299834,-14.20256895,0.17957061,0,0.17957061,0.175735876
D-122955,0.084644952,-15.3532314,-13.52213589,-1.83109551,1,-1.83109551,-1.862666466
D-485252,0.226690457,-15.5670673,-14.93077771,-0.636289585,1,-0.636289585,-0.643464693
D-103489,-0.18406323,-13.31256352,-13.82999358,0.51743006,0,0.51743006,0.5164908
D-242397,0.468101595,-14.7806708,-13.34832669,-1.432344109,1,-1.432344109,-1.18936171
D-448093,0.168613796,-14.141102,-14.91858371,0.777481709,1,0.777481709,0.778589553
D-052213,-0.187835521,-14.11322902,-16.83045604,2.717227018,0,2.717227018,2.721263059
D-122217,0.268838113,-16.51428476,-14.00397042,-2.510314336,1,-2.510314336,-2.813023207
D-297603,-0.226916898,-13.9727192,-13.72720472,-0.245514473,0,-0.245514473,-0.245719042
D-111043,-0.095905541,-13.6481235,-13.5255777,-0.122545799,0,-0.122545799,-0.120513533
D-122450,-0.012667991,-16.59923035,-13.34229113,-3.256939226,0,-3.256939226,-3.065216125
D-114570,0.201036671,-15.50340511,-16.30976837,0.806363252,1,0.806363252,0.807074504
D-305790,-0.030425029,-15.36440729,-16.97417915,1.60977186,0,1.60977186,1.606284892
D-374792,-0.239469137,-15.82084315,-14.13543129,-1.685411855,0,-1.685411855,-1.694834799
D-276786,-0.202484076,-15.52329276,-15.95165572,0.428362962,0,0.428362962,0.426539029
D-053901,-0.169033094,-15.37060137,-13.18882359,-2.181777774,0,-2.181777774,-2.113130659
D-217139,-0.065671331,-16.49895229,-13.28764626,-3.211306025,0,-3.211306025,-2.859817196
D-275643,0.167446045,-14.72346232,-13.51625319,-1.207209132,1,-1.207209132,-1.211988114
D-278116,0.201549922,-15.6436701,-13.19714482,-2.446525278,1,-2.446525278,-2.400430657
D-488829,-0.041732525,-14.38529599,-13.81747854,-0.567817449,0,-0.567817449,-0.572860988
D-145334,0.157485534,-15.7336636,-16.8412648,1.107601193,1,1.107601193,1.111041092
D-063407,0.225934841,-13.7118585,-13.35349849,-0.358360014,1,-0.358360014,-0.355342425
D-322149,-0.23262504,-14.15066875,-13.55788032,-0.592788429,0,-0.592788429,-0.589518819
D-167443,0.381388755,-13.46760723,-13.77232826,0.304721034,1,0.304721034,0.355814275
D-397987,0.412516585,-15.24239904,-13.69086986,-1.551529179,1,-1.551529179,-1.735686291
D-264795,-0.268824103,-15.83695308,-13.80869323,-2.028259844,0,-2.028259844,-2.02268279
D-348523,-0.334029288,-13.94425332,-13.1135712,-0.830682123,0,-0.830682123,-0.800264166
D-188081,0.240071143,-13.05096605,-15.93898818,2.888022135,1,2.888022135,2.85437
D-355142,-0.248115209,-15.83902026,-14.69026511,-1.148755146,0,-1.148755146,-1.151733851
D-256548,0.038234942,-15.3411468,-14.27216155,-1.068985254,1,-1.068985254,-1.082672235
D-279625,0.101241586,-15.58656702,-14.52726469,-1.059302328,1,-1.059302328,-1.050999772
D-115941,0.129218764,-14.03716498,-16.22422304,2.187058065,1,2.187058065,2.182444008
D-115271,-0.398974404,-13.57461009,-13.72244281,0.147832726,0,0.147832726,0.141197044
D-135194,-0.224210722,-13.84584405,-16.90255735,3.056713299,0,3.056713299,3.062058819
D-176997,0.150820614,-14.81500227,-13.82119315,-0.993809121,1,-0.993809121,-1.000610224
D-126131,-0.00339408,-13.37095997,-16.57571006,3.204750088,0,3.204750088,3.212523028
D-220111,-0.271944112,-15.92910737,-13.8933072,-2.035800167,0,-2.035800167,-2.103258008
D-065381,-0.288662509,-14.48155421,-14.38699331,-0.094560907,0,-0.094560907,-0.096513005
D-483139,0.147835579,-14.99753467,-13.37424947,-1.623285201,1,-1.623285201,-1.643521606
D-169868,-0.254961101,-15.65430983,-14.15028769,-1.504022141,0,-1.504022141,-1.490769973
D-278684,0.038282729,-15.43383475,-15.49802963,0.064194877,1,0.064194877,0.068624261
D-411288,0.282694784,-14.56528053,-14.74132689,0.176046361,1,0.176046361,0.174233719
D-213742,-0.198558176,-16.30293837,-14.4130811,-1.889857268,0,-1.889857268,-2.10418855
D-465541,0.216427329,-16.53724859,-16.0045098,-0.532738793,1,-0.532738793,-0.53116661
D-179216,0.185580754,-14.38434385,-14.19782608,-0.186517771,1,-0.186517771,-0.183446432
D-063160,-0.440882039,-14.04375926,-14.93845752,0.894698266,0,0.894698266,0.862632377
D-055347,0.328140355,-13.49046238,-15.41670691,1.926244531,1,1.926244531,1.840650464
D-047415,0.17670185,-13.76768184,-13.99708984,0.229408002,1,0.229408002,0.229157544
D-229125,-0.07684409,-16.37847771,-14.66137447,-1.717103238,0,-1.717103238,-1.736005184
D-295784,0.201654925,-13.99575037,-14.5321459,0.536395532,1,0.536395532,0.540099994
D-099383,-0.026522379,-14.25300538,-15.03026333,0.777257948,0,0.777257948,0.777778095
D-068815,0.080581064,-15.51075488,-16.39406241,0.883307522,1,0.883307522,0.891135172
D-207633,-0.137775905,-16.20643354,-14.78241781,-1.424015736,0,-1.424015736,-1.43479185
D-473203,-0.066393345,-14.12967043,-16.92618814,2.796517708,0,2.796517708,2.800854752
D-094096,0.233449861,-15.36410361,-16.07192631,0.707822697,1,0.707822697,0.709273816
D-330297,0.049980667,-14.64397588,-14.02109973,-0.622876154,1,-0.622876154,-0.619176121
D-331948,-0.480173468,-13.45660556,-16.56880213,3.112196569,0,3.112196569,3.106858394
D-174438,-0.338877906,-14.86207761,-13.5823103,-1.279767308,0,-1.279767308,-1.303002502
D-035573,-0.209451065,-13.37472031,-13.54905187,0.17433156,0,0.17433156,0.168896759
D-120102,0.345185135,-16.20618297,-14.16430382,-2.041879151,1,-2.041879151,-2.187150655
D-017285,0.057426665,-14.61173281,-15.0122877,0.400554887,1,0.400554887,0.396879431
D-442387,-0.304165927,-15.28205197,-15.3590682,0.077016234,0,0.077016234,0.07538416
D-273189,0.218126136,-14.60763309,-14.63689017,0.029257078,1,0.029257078,0.02723791
D-050601,-0.219874952,-13.49619301,-13.92587878,0.429685771,0,0.429685771,0.428615437
D-290052,0.077814876,-13.18509335,-13.0944193,-0.090674048,1,-0.090674048,-0.089333081
D-308975,0.312225368,-13.52683832,-14.16407904,0.637240719,1,0.637240719,0.642627144
D-102264,0.235425481,-13.67995971,-13.11901402,-0.560945689,1,-0.560945689,-0.560470708
D-034012,0.118201292,-15.39864374,-15.82213941,0.423495669,1,0.423495669,0.418034394
D-325095,0.257000394,-16.30029172,-14.89999154,-1.40030018,1,-1.40030018,-1.423084958
D-350439,-0.042048068,-14.01428958,-16.81560931,2.801319732,0,2.801319732,2.804755855
D-199791,-0.01770442,-14.11697804,-16.23634776,2.119369719,0,2.119369719,2.117426653
D-436824,0.097965639,-15.80589887,-14.69660416,-1.109294704,1,-1.109294704,-1.110961908
D-231682,-0.306868572,-14.81911868,-13.17188856,-1.64723012,0,-1.64723012,-1.573278001
D-302082,-0.027821984,-16.40346533,-14.44667169,-1.956793639,0,-1.956793639,-2.007715705
D-419075,-0.070222848,-13.71966179,-15.48259579,1.762933999,0,1.762933999,1.761596381
D-332656,-0.052267001,-13.76194577,-16.110163,2.348217232,0,2.348217232,2.355978035
D-311650,0.116265054,-15.86804909,-15.91579426,0.047745172,1,0.047745172,0.038314422
D-386961,0.266278747,-14.72574372,-14.44665882,-0.279084894,1,-0.279084894,-0.278754085
D-261399,-0.298386843,-13.80203193,-13.14729385,-0.654738074,0,-0.654738074,-0.649071661
D-198125,-0.127712783,-14.14432032,-16.7592954,2.614975073,0,2.614975073,2.621769107
D-421986,-0.234813301,-13.14222945,-16.84686068,3.704631229,0,3.704631229,3.744528687
D-023948,0.082384708,-14.54106911,-14.64830635,0.107237245,1,0.107237245,0.119692089
D-368724,-0.203964536,-16.82076803,-16.06966222,-0.751105807,0,-0.751105807,-0.749158217
D-305282,0.375266874,-15.23834562,-13.94948137,-1.288864255,1,-1.288864255,-1.425053573
D-430926,-0.22609785,-16.63413112,-14.38022728,-2.253903835,0,-2.253903835,-2.29451176
D-018879,0.004954691,-15.92412805,-16.60279141,0.678663362,1,0.678663362,0.674299116
D-447770,0.148329184,-14.50432909,-16.79128691,2.286957821,1,2.286957821,2.294481476
D-225807,0.378629419,-16.98438762,-13.89546701,-3.08892061,1,-3.08892061,-3.114476972
D-496758,0.278533148,-13.93607007,-13.69793555,-0.238134513,1,-0.238134513,-0.241099892
D-409574,-0.043921882,-13.88370223,-15.99366327,2.109961045,0,2.109961045,2.112232547
D-404135,0.348846343,-13.82284805,-13.34314261,-0.479705435,1,-0.479705435,-0.484252248
D-096905,-0.384884072,-13.30097999,-16.23604155,2.935061556,0,2.935061556,2.893405518
D-158087,-0.04696685,-16.32711923,-15.19712777,-1.129991459,0,-1.129991459,-1.145921097
D-497122,0.106870761,-14.07166062,-16.82166056,2.749999948,1,2.749999948,2.747330732
D-457143,-0.312401236,-14.64533413,-15.85522098,1.209886849,0,1.209886849,1.200691227
D-188343,0.119654815,-15.25326438,-13.84998389,-1.403280488,1,-1.403280488,-1.420066826
D-410925,-0.309803285,-14.27011086,-14.39802919,0.127918324,0,0.127918324,0.131088309
D-132705,0.310559429,-15.23008605,-14.13970033,-1.090385717,1,-1.090385717,-1.110006309
D-179016,-0.28357786,-14.92704969,-13.77669358,-1.150356117,0,-1.150356117,-1.141218126
D-336222,0.436999571,-14.91480156,-13.2965693,-1.618232257,1,-1.618232257,-1.688032042
D-362619,0.149784412,-14.25322756,-13.35118283,-0.902044727,1,-0.902044727,-0.90702567
D-460954,0.145943962,-16.26068838,-16.57667556,0.315987179,1,0.315987179,0.317444623
D-252647,-0.232974241,-13.73257366,-14.20986825,0.477294581,0,0.477294581,0.476390579
D-198204,0.240119412,-16.91503733,-13.61866587,-3.296371461,1,-3.296371461,-3.27168826
D-013532,-0.117332201,-16.52568351,-16.49904161,-0.026641899,0,-0.026641899,-0.015894309
D-490814,0.304478609,-16.33830483,-14.021417,-2.316887828,1,-2.316887828,-2.548555076
D-154164,0.135207519,-16.80863864,-16.23102722,-0.577611417,1,-0.577611417,-0.576688276
D-175277,0.3204263,-13.29051288,-14.20958706,0.919074181,1,0.919074181,0.930156396
D-204395,0.239935316,-16.81276154,-15.72209528,-1.090666257,1,-1.090666257,-1.09749488
D-089299,0.418309932,-16.11188401,-13.98868079,-2.123203221,1,-2.123203221,-2.230409152
D-314955,-0.264329773,-13.40550127,-13.3875567,-0.017944571,0,-0.017944571,-0.018411758
D-476486,0.163320195,-13.03525174,-13.74703922,0.711787478,1,0.711787478,0.717387661
D-157986,-0.044742625,-15.43690178,-15.10251941,-0.334382368,0,-0.334382368,-0.338745271
D-113653,0.115951301,-13.06159376,-16.95840626,3.896812498,1,3.896812498,3.793994488
D-373104,-0.033993832,-16.59969964,-16.09092055,-0.508779092,0,-0.508779092,-0.510627897
D-334611,-0.111172269,-14.12373748,-14.29441243,0.170674952,0,0.170674952,0.17768197
D-460770,0.104073262,-13.39266869,-14.64123735,1.248568664,1,1.248568664,1.250904952
D-021493,0.001793191,-16.43484129,-13.9307582,-2.504083087,1,-2.504083087,-2.659482751
D-395786,0.30340818,-15.57534297,-13.24736617,-2.327976798,1,-2.327976798,-2.28215679
D-389992,-0.132217359,-15.54086958,-15.90313458,0.362264995,0,0.362264995,0.360355801
D-062313,-0.224184802,-15.49589271,-13.12259273,-2.373299978,0,-2.373299978,-2.215635025
D-315135,-0.372499896,-14.62468033,-16.14720201,1.522521677,0,1.522521677,1.51798121
D-176409,0.169651417,-13.02137157,-16.5908052,3.569433626,1,3.569433626,3.450164054
D-208900,-0.37227669,-13.35618319,-13.04941974,-0.306763449,0,-0.306763449,-0.262195552
D-288227,0.083176624,-16.2595245,-15.26620406,-0.993320442,1,-0.993320442,-0.997114506
D-067043,-0.225259739,-15.63035203,-13.85217779,-1.778174235,0,-1.778174235,-1.79193864
D-088742,0.190957374,-14.36334723,-13.11372308,-1.249624153,1,-1.249624153,-1.242762032
D-444490,0.061345695,-15.27729258,-14.39599989,-0.881292698,1,-0.881292698,-0.88272123
D-317533,0.302673367,-14.76612807,-14.74595605,-0.020172015,1,-0.020172015,-0.023856795
D-264842,0.085076184,-13.35124525,-16.1864216,2.835176347,1,2.835176347,2.847491994
D-008179,0.066363715,-16.47804361,-14.19541752,-2.282626096,1,-2.282626096,-2.282524187
D-049702,-0.113093971,-15.66015331,-15.24406285,-0.416090452,0,-0.416090452,-0.414020729
D-359943,-0.229118125,-16.58641659,-16.33573521,-0.250681372,0,-0.250681372,-0.262581174
D-203501,-0.074935761,-15.32183867,-15.87248444,0.550645774,0,0.550645774,0.54963278
D-250780,0.439280835,-14.04967872,-13.52284285,-0.526835877,1,-0.526835877,-0.370232309
D-249673,-0.196659452,-13.08442711,-16.19798182,3.113554713,0,3.113554713,3.103522122
D-439987,-0.029691359,-13.63714198,-14.09996306,0.462821083,0,0.462821083,0.47071131
D-177554,-0.001610397,-14.38375569,-14.00035154,-0.38340415,0,-0.38340415,-0.38904496
D-297705,-0.082449229,-13.62263089,-14.10350628,0.480875398,0,0.480875398,0.480693671
D-271465,0.100695406,-16.23340524,-13.95099234,-2.282412905,1,-2.282412905,-2.32640975
D-177441,0.020931497,-14.90447026,-16.85540588,1.950935613,1,1.950935613,1.9546227
D-333616,-0.271932059,-16.06419373,-16.18437584,0.120182104,0,0.120182104,0.132103091
D-166852,0.19705065,-15.89628669,-16.58824797,0.691961282,1,0.691961282,0.701166157
D-441182,0.06133748,-16.58695404,-16.01149843,-0.575455611,1,-0.575455611,-0.57645179
D-084517,-0.010112977,-14.56359415,-16.72803678,2.164442632,0,2.164442632,2.157354314
D-434917,-0.055434834,-14.13079622,-16.28812112,2.157324897,0,2.157324897,2.160739905
D-141742,-0.013718079,-15.78330524,-14.55849878,-1.224806463,0,-1.224806463,-1.230221535
D-427549,0.152764721,-16.25144427,-15.05015171,-1.201292559,1,-1.201292559,-1.217586866
D-463779,0.297206421,-14.01147932,-13.01088044,-1.000598873,1,-1.000598873,-0.980308307
D-275317,-0.272005027,-15.24745818,-15.31056739,0.063109209,0,0.063109209,0.06003649
D-119187,-0.215807169,-15.34682102,-15.4891945,0.142373475,0,0.142373475,0.142948984
D-134122,-0.055097543,-15.45968167,-14.30552202,-1.154159653,0,-1.154159653,-1.150782571
D-123699,0.074073244,-14.29971597,-15.66805231,1.368336348,1,1.368336348,1.365847944
D-272129,0.101763638,-16.38518347,-13.19291828,-3.192265193,1,-3.192265193,-2.919649076
D-257438,-0.197431251,-15.81268972,-16.17488279,0.362193066,0,0.362193066,0.359982072
D-193225,0.022173342,-13.32533485,-16.17969127,2.854356423,1,2.854356423,2.867529836
D-206818,-0.124277086,-13.20284521,-14.11424915,0.911403941,0,0.911403941,0.911142341
D-017165,0.15605201,-15.64008924,-15.4595724,-0.180516834,1,-0.180516834,-0.178819107
D-212066,0.23427835,-15.78650297,-14.77457301,-1.011929953,1,-1.011929953,-1.024241761
D-305148,0.144968536,-14.29089659,-16.98506805,2.694171458,1,2.694171458,2.697320904
D-386871,-0.315410932,-13.7840708,-14.03650232,0.252431514,0,0.252431514,0.242021653
D-198949,0.080622292,-13.64256047,-14.83208435,1.189523881,1,1.189523881,1.192577539
D-045187,-0.177653967,-16.45544197,-15.06011357,-1.395328395,0,-1.395328395,-1.41178101
D-338537,-0.208514195,-15.19945634,-16.64248872,1.443032373,0,1.443032373,1.439595464
D-387898,-0.223989577,-13.22948691,-13.77048167,0.540994764,0,0.540994764,0.538385579
D-327549,0.221156531,-14.30380117,-16.58300473,2.279203568,1,2.279203568,2.325035377
D-123539,0.133419468,-15.18401279,-15.72137676,0.537363974,1,0.537363974,0.537161875
D-364159,0.387155154,-15.51800903,-14.37995105,-1.13805798,1,-1.13805798,-1.237963508
D-028611,-0.223651119,-15.20846578,-16.99178362,1.783317845,0,1.783317845,1.77920378
D-274938,-0.081733959,-15.15601494,-16.11638629,0.960371357,0,0.960371357,0.962997906
D-090824,-0.041180923,-14.12040775,-16.52066661,2.400258857,0,2.400258857,2.396403743
D-269196,-0.383228261,-13.88179687,-16.26464992,2.382853059,0,2.382853059,2.381506926
D-374234,0.408997035,-16.54264102,-13.81055085,-2.732090174,1,-2.732090174,-2.69077246
D-170044,-0.404273302,-13.54610576,-15.16689843,1.620792666,0,1.620792666,1.604660782
D-470640,0.305041888,-13.44645681,-13.99176643,0.545309613,1,0.545309613,0.551006234
D-483639,0.132421035,-16.32323355,-13.65427826,-2.668955283,1,-2.668955283,-2.601257216
D-208638,-0.285705695,-14.45700416,-15.88695547,1.42995131,0,1.42995131,1.420560375
D-379205,0.173215182,-16.29181309,-14.45621378,-1.835599309,1,-1.835599309,-1.897851246
D-185482,0.379780557,-16.32269023,-13.32363468,-2.999055554,1,-2.999055554,-2.956944707
D-445936,-0.202422131,-14.0324569,-16.56354146,2.531084561,0,2.531084561,2.527751069
D-245364,-0.16902824,-14.116871,-16.17829154,2.061420538,0,2.061420538,2.060684952
D-237941,0.262220577,-14.79558976,-14.85765654,0.062066783,1,0.062066783,0.061859888
D-258890,0.121254685,-13.56293495,-13.83890215,0.275967203,1,0.275967203,0.274299145
D-173300,0.040962587,-14.79159332,-15.69454802,0.902954696,1,0.902954696,0.903580501
D-077713,0.156464235,-14.28640572,-16.09885556,1.812449836,1,1.812449836,1.81982739
D-030459,-0.26924188,-13.36756788,-15.74271219,2.375144311,0,2.375144311,2.376803496
D-226123,0.283247431,-15.51552509,-13.42815331,-2.087371779,1,-2.087371779,-2.135792428
D-122860,0.27061351,-13.3594522,-13.1878922,-0.171560005,1,-0.171560005,-0.177463009
D-413059,-0.301650292,-13.36768516,-14.4178353,1.05015014,0,1.05015014,1.047647131
D-065000,0.029379177,-13.51654274,-15.71200264,2.195459894,1,2.195459894,2.187534368
D-081124,0.082271577,-16.85658609,-15.62393361,-1.232652474,1,-1.232652474,-1.227259235
D-294517,0.337421003,-15.75058477,-14.95571481,-0.794869955,1,-0.794869955,-0.815431277
D-154413,-0.186656253,-13.73711766,-15.57224029,1.835122632,0,1.835122632,1.837562923
D-205836,-0.080696886,-13.40340179,-13.97476922,0.57136743,0,0.57136743,0.57261338
D-100199,-0.492469509,-13.22758653,-13.16576425,-0.061822274,0,-0.061822274,-0.103787747
D-264108,0.29705011,-13.55617899,-14.22103759,0.664858598,1,0.664858598,0.668624828
D-241122,0.055772364,-16.54251268,-13.30063042,-3.241882253,1,-3.241882253,-3.149588525
D-259699,-0.141009587,-13.37414896,-15.25533416,1.881185194,0,1.881185194,1.877363537
D-390079,0.298201573,-15.68748371,-14.85345745,-0.834026254,1,-0.834026254,-0.836692175
D-198898,-0.056725549,-14.25933578,-14.11346693,-0.145868855,0,-0.145868855,-0.153601753
D-319841,-0.119312248,-13.21223189,-14.49452714,1.282295254,0,1.282295254,1.283888665
D-334411,-0.052265593,-16.47818882,-16.61670007,0.13851125,0,0.13851125,0.140807252
D-230533,-0.223285585,-15.57310908,-13.39117143,-2.181937648,0,-2.181937648,-2.137871829
D-286705,0.303146433,-16.10058944,-15.50316429,-0.597425144,1,-0.597425144,-0.604592078
D-098416,-0.108778901,-13.17464019,-13.56420416,0.389563979,0,0.389563979,0.388209267
D-139602,0.286532159,-15.42895782,-14.45947935,-0.969478478,1,-0.969478478,-0.968765745
D-257006,0.126008449,-15.40319636,-15.31502145,-0.088174903,1,-0.088174903,-0.084272409
D-385792,0.171037843,-14.52954021,-14.54295422,0.013414009,1,0.013414009,0.014191057
D-306023,-0.250194489,-16.30219388,-15.07729459,-1.224899284,0,-1.224899284,-1.256906129
D-444823,0.178176476,-13.41491256,-13.69485315,0.279940593,1,0.279940593,0.278318681
D-465537,0.280571222,-15.62136944,-14.08266296,-1.538706477,1,-1.538706477,-1.565730291
D-272847,-0.434685462,-13.07016957,-15.98730512,2.917135547,0,2.917135547,2.65118232
D-204322,0.195292519,-16.34678948,-16.0251525,-0.321636978,1,-0.321636978,-0.325328561
D-084942,0.184734846,-13.99886557,-16.31817382,2.319308246,1,2.319308246,2.32484824
D-250070,0.258201693,-15.48555261,-15.12433172,-0.361220892,1,-0.361220892,-0.362101594
D-045249,-0.04145915,-14.23452179,-14.01134111,-0.223180683,0,-0.223180683,-0.229866916
D-003146,-0.176136779,-15.16818742,-14.3246845,-0.843502919,0,-0.843502919,-0.850760241
D-082620,0.287566068,-15.04699438,-13.48500722,-1.561987151,1,-1.561987151,-1.593733349
D-150316,-0.213559859,-13.15080457,-15.47390391,2.323099337,0,2.323099337,2.328122316
D-451677,-0.202835938,-14.59999012,-13.83034418,-0.769645933,0,-0.769645933,-0.771858186
D-140666,-0.046315978,-16.76102619,-15.33526462,-1.425761566,0,-1.425761566,-1.435807807
D-219310,-0.072784205,-16.72939994,-13.0215043,-3.707895638,0,-3.707895638,-2.965800281
D-243576,-0.242474432,-13.76825828,-13.03884568,-0.729412595,0,-0.729412595,-0.719495563
D-456542,-0.413839028,-14.27688859,-16.48087868,2.203990093,0,2.203990093,2.216274881
D-384687,-0.03474601,-16.67395505,-16.09393056,-0.58002449,0,-0.58002449,-0.584468692
D-113757,0.32712401,-14.34008272,-13.5736365,-0.766446222,1,-0.766446222,-0.76994267
D-279206,-0.215951618,-15.82885029,-13.9636516,-1.865198685,0,-1.865198685,-1.915576297
D-414726,-0.195747189,-14.2168346,-14.64823357,0.431398965,0,0.431398965,0.432331447
D-409983,-0.224896915,-16.07004864,-14.47975161,-1.590297034,0,-1.590297034,-1.615711257
D-004754,-0.077045366,-14.1579674,-13.11290465,-1.045062754,0,-1.045062754,-1.045405427
D-465244,0.172880078,-16.42582032,-14.76568939,-1.660130931,1,-1.660130931,-1.720667896
D-448125,-0.226219413,-16.35860751,-13.99266675,-2.365940753,0,-2.365940753,-2.53165383
D-454392,-0.283747722,-15.99366573,-14.20481337,-1.788852355,0,-1.788852355,-1.852167117
D-327298,0.003159475,-15.0362774,-13.05518865,-1.981088753,1,-1.981088753,-1.879483004
D-026263,0.183112178,-16.38458832,-16.35813139,-0.026456928,1,-0.026456928,-0.028171205
D-370971,0.100088622,-15.83865773,-14.98973751,-0.848920219,1,-0.848920219,-0.858065882
D-368416,0.051570956,-13.71736738,-14.09323354,0.375866164,1,0.375866164,0.378205972
D-475309,-0.011378053,-14.42046997,-16.0132183,1.592748333,0,1.592748333,1.593284176
D-001293,0.319002193,-13.62159124,-14.793615,1.172023757,1,1.172023757,1.204439242
D-240339,0.216143412,-13.03738512,-16.66836936,3.630984239,1,3.630984239,3.478400908
D-210816,0.243789678,-14.19170123,-14.27879136,0.087090133,1,0.087090133,0.087768422
D-105528,-0.125682379,-16.80276669,-14.55569124,-2.247075453,0,-2.247075453,-2.524206638
D-388636,-0.399936726,-13.75657753,-15.1585223,1.401944767,0,1.401944767,1.471547362
D-042442,-0.31594362,-13.04902629,-13.02582332,-0.023202965,0,-0.023202965,-0.020599923
D-142092,0.004315957,-13.92189802,-15.57231226,1.65041424,1,1.65041424,1.65136549
D-424354,-0.307050549,-15.20084459,-14.61181006,-0.589034532,0,-0.589034532,-0.584414918
D-028185,-0.374026524,-14.22309703,-13.3340215,-0.889075529,0,-0.889075529,-0.822489487
D-073997,-0.122381879,-16.37808396,-14.12816588,-2.249918089,0,-2.249918089,-2.263391395
D-326725,-0.097927549,-14.33560344,-13.56184688,-0.773756568,0,-0.773756568,-0.78171207
D-118129,0.297866556,-13.53915754,-14.91327882,1.374121271,1,1.374121271,1.399047027
D-375987,0.053460718,-14.59024072,-15.84076869,1.250527964,1,1.250527964,1.252306373
D-028658,0.144121178,-13.24084607,-14.37722164,1.136375573,1,1.136375573,1.138472919
D-426772,0.369060237,-15.54221038,-13.19075047,-2.351459911,1,-2.351459911,-2.283521471
D-466703,0.130588072,-13.44599319,-15.72939875,2.283405556,1,2.283405556,2.29192174
D-477351,0.387150168,-13.73421263,-13.72635919,-0.007853439,1,-0.007853439,0.022108588
D-147406,-0.381157094,-13.46864895,-15.14218906,1.673540104,0,1.673540104,1.653544996
D-090615,-0.026128921,-15.57021487,-13.65304222,-1.917172651,0,-1.917172651,-2.003266172
D-295851,0.03314143,-13.3568117,-14.5101759,1.153364199,1,1.153364199,1.150790036
D-308417,0.332874324,-16.10354597,-14.39687508,-1.706670893,1,-1.706670893,-1.823802282
D-180884,0.108162754,-13.21848574,-16.64474088,3.426255142,1,3.426255142,3.490853057
