Name,Et_eV,Sn_cm2,Sp_cm2,k,BG,Actual,Predict
D-235644,-0.407521881,-14.08512889,-15.71724091,1.632112025,0,-0.407521881,-0.407471142
D-489582,-0.348137314,-13.03429668,-15.19402982,2.15973314,0,-0.348137314,-0.345272312
D-261541,-0.210880618,-15.63336416,-16.874719,1.241354846,0,-0.210880618,-0.210291568
D-340852,-0.258097036,-13.90591046,-16.57417357,2.668263102,0,-0.258097036,-0.267443427
D-088923,-0.137340449,-15.24841513,-16.10314073,0.854725596,0,-0.137340449,-0.137071839
D-036559,-0.251580545,-13.80589299,-15.72111692,1.915223928,0,-0.251580545,-0.250365844
D-125393,-0.281735037,-15.56861123,-16.33218755,0.763576318,0,-0.281735037,-0.281778529
D-421233,-0.203678265,-15.39762837,-16.51011536,1.11248699,0,-0.203678265,-0.203385031
D-071030,-0.193494797,-16.4830122,-14.28443555,-2.198576651,0,-0.193494797,-0.193378558
D-058816,-0.015039287,-15.87579422,-13.55128546,-2.324508757,0,-0.015039287,-0.028838853
D-043426,-0.154811742,-13.89649719,-16.60875762,2.712260424,0,-0.154811742,-0.114581832
D-233726,-0.152791925,-15.94735836,-16.73670902,0.789350654,0,-0.152791925,-0.15221839
D-304816,-0.082347149,-15.00986044,-14.04625597,-0.963604473,0,-0.082347149,-0.078153273
D-473598,-0.241013457,-15.32215528,-16.6517614,1.329606112,0,-0.241013457,-0.240577829
D-320155,-0.107821708,-15.67611354,-14.41719489,-1.258918652,0,-0.107821708,-0.106530528
D-110715,-0.403963698,-13.35038879,-14.97672161,1.626332815,0,-0.403963698,-0.40412079
D-401983,-0.283990946,-14.10336458,-15.079638,0.976273421,0,-0.283990946,-0.283431778
D-085501,-0.329985386,-13.8732284,-14.72375767,0.850529268,0,-0.329985386,-0.329977089
D-347167,-0.115492109,-14.0267993,-15.95179125,1.924991949,0,-0.115492109,-0.07600336
D-486475,-0.226507852,-13.53677458,-15.2028414,1.666066814,0,-0.226507852,-0.225405695
D-457770,-0.072159774,-16.6032263,-14.07085817,-2.532368127,0,-0.072159774,-0.071527739
D-248508,-0.229488564,-14.45388642,-13.6453389,-0.808547519,0,-0.229488564,-0.229869148
D-243139,-0.140912988,-16.39308234,-16.19014988,-0.202932456,0,-0.140912988,-0.140680144
D-218152,-0.244434087,-13.40436205,-14.0444558,0.640093756,0,-0.244434087,-0.244754195
D-189618,-0.238853557,-13.12401366,-16.05979652,2.935782868,0,-0.238853557,-0.154825918
D-280967,-0.027281812,-14.86797239,-14.99347635,0.125503964,0,-0.027281812,-0.027397649
D-260976,-0.071960648,-15.23350023,-15.78305426,0.549554029,0,-0.071960648,-0.068491896
D-276294,-0.273588568,-16.09274375,-16.5068801,0.414136344,0,-0.273588568,-0.274285822
D-374848,-0.101228219,-15.42071241,-13.4199071,-2.00080531,0,-0.101228219,-0.1008
D-058491,-0.229069729,-15.22655645,-15.57785393,0.351297484,0,-0.229069729,-0.22921352
D-048653,-0.052456514,-16.12183874,-15.14505792,-0.97678082,0,-0.052456514,-0.05269783
D-140527,-0.221798014,-15.9922674,-16.30656032,0.31429292,0,-0.221798014,-0.221781595
D-316757,-0.137974615,-14.32694116,-16.41941718,2.092476021,0,-0.137974615,-0.090546626
D-033751,-0.426534567,-13.52445166,-14.21158267,0.687131015,0,-0.426534567,-0.426605639
D-341985,-0.372276593,-13.13534501,-15.48645073,2.35110572,0,-0.372276593,-0.370253184
D-203105,-0.089308948,-13.00815549,-14.01606562,1.007910135,0,-0.089308948,-0.070318299
D-434427,-0.225213597,-16.42074143,-15.40032343,-1.020418007,0,-0.225213597,-0.22490136
D-485010,-0.317533158,-13.48012911,-14.91194468,1.431815565,0,-0.317533158,-0.317679765
D-430696,-0.142976169,-15.67818914,-13.2239189,-2.454270242,0,-0.142976169,-0.142791303
D-038569,-0.186788212,-15.34928036,-16.85353,1.504249637,0,-0.186788212,-0.185550245
D-142527,-0.241576597,-14.17638298,-14.42254765,0.246164669,0,-0.241576597,-0.241336179
D-446448,-0.173225863,-15.5573616,-13.1922048,-2.365156795,0,-0.173225863,-0.173378776
D-471091,-0.143501941,-14.6820414,-16.7230693,2.0410279,0,-0.143501941,-0.060750723
D-263746,-0.075993183,-13.24099177,-15.76764011,2.526648345,0,-0.075993183,-0.09140452
D-386610,-0.07966805,-13.32113886,-14.01335621,0.692217353,0,-0.07966805,-0.074196837
D-061740,-0.298803858,-13.95441015,-16.64935398,2.69494383,0,-0.298803858,-0.307674573
D-091139,-0.209639703,-13.57064708,-13.52978227,-0.040864813,0,-0.209639703,-0.209633126
D-472513,-0.254698304,-15.83946955,-15.02923619,-0.810233359,0,-0.254698304,-0.254849317
D-364510,-0.374073168,-13.86110034,-16.40536248,2.54426214,0,-0.374073168,-0.375483065
D-068588,-0.14199781,-16.07837543,-15.3634856,-0.714889831,0,-0.14199781,-0.14115296
D-420162,-0.115054739,-14.03078662,-16.63194342,2.601156804,0,-0.115054739,-0.109469609
D-293131,-0.253723029,-13.91844655,-16.20834089,2.289894342,0,-0.253723029,-0.255899193
D-208171,-0.226264676,-15.32012722,-14.60606719,-0.714060031,0,-0.226264676,-0.226567626
D-048147,-0.104673579,-16.39334602,-16.30855492,-0.084791102,0,-0.104673579,-0.104134357
D-084849,-0.13469829,-16.32523307,-15.17031127,-1.154921799,0,-0.13469829,-0.134833844
D-476559,-0.229896002,-14.25845774,-16.24050733,1.982049583,0,-0.229896002,-0.230754263
D-245617,-0.445402841,-13.8122265,-16.68975672,2.877530225,0,-0.445402841,-0.445635087
D-494044,-0.231763806,-15.48262841,-15.53869593,0.056067522,0,-0.231763806,-0.231739958
D-384971,-0.141394924,-15.29733214,-15.18363558,-0.113696566,0,-0.141394924,-0.139964029
D-037162,-0.030379807,-14.8636831,-13.01207106,-1.851612044,0,-0.030379807,-0.021310778
D-043795,-0.083531443,-13.3612076,-16.6006762,3.2394686,0,-0.083531443,-0.150069812
D-107821,-0.316786757,-15.11001153,-14.65041586,-0.459595669,0,-0.316786757,-0.316853951
D-256225,-0.184652367,-13.90455046,-16.27092602,2.366375559,0,-0.184652367,-0.158915333
D-305532,-0.339674785,-13.62540586,-16.49783388,2.872428012,0,-0.339674785,-0.336336807
D-342278,-0.099252821,-15.62859308,-14.77690605,-0.851687033,0,-0.099252821,-0.097550467
D-021717,-0.04326515,-15.891286,-14.4668779,-1.424408098,0,-0.04326515,-0.035992683
D-097792,-0.236613484,-15.58608156,-15.03841046,-0.547671101,0,-0.236613484,-0.236359709
D-174911,-0.19826361,-14.30774934,-16.37986702,2.072117676,0,-0.19826361,-0.195375215
D-414488,-0.372643679,-14.80777591,-14.95574118,0.147965273,0,-0.372643679,-0.372866824
D-369095,-0.076883072,-14.25813983,-16.58275987,2.32462004,0,-0.076883072,-0.097352058
D-297709,-0.128907706,-14.50807045,-15.06170752,0.553637072,0,-0.128907706,-0.128272253
D-371946,-0.143246571,-15.9595705,-13.30541312,-2.654157388,0,-0.143246571,-0.143697303
D-120462,-0.145481003,-13.02021582,-16.53493305,3.514717226,0,-0.145481003,-0.121675189
D-000300,-0.272858186,-15.63224486,-15.09056836,-0.541676508,0,-0.272858186,-0.273117228
D-139380,-0.054665844,-14.81479491,-16.44238894,1.627594027,0,-0.054665844,-0.068766394
D-149090,-0.102703242,-15.75707056,-13.57976618,-2.177304384,0,-0.102703242,-0.101287301
D-297300,-0.316046307,-13.43452975,-14.28683103,0.852301276,0,-0.316046307,-0.31576988
D-104643,-0.005219494,-13.23436638,-16.89266877,3.658302398,0,-0.005219494,-0.105321681
D-030436,-0.111559901,-13.75483563,-16.49443829,2.739602653,0,-0.111559901,-0.117177869
D-040315,-0.114487874,-14.89683137,-13.93822439,-0.958606975,0,-0.114487874,-0.113133053
D-451700,-0.157417347,-16.9204996,-15.99582425,-0.924675342,0,-0.157417347,-0.157285157
D-030786,-0.212416227,-16.51657398,-13.42402235,-3.092551631,0,-0.212416227,-0.213212626
D-141196,-0.224315455,-16.19790946,-13.92081268,-2.277096783,0,-0.224315455,-0.224435922
D-069850,-0.33358253,-14.9159952,-15.0885438,0.172548598,0,-0.33358253,-0.333888833
D-211384,-0.425588445,-14.16985993,-13.85691779,-0.312942141,0,-0.425588445,-0.425851703
D-268860,-0.122543562,-16.73347334,-13.42514735,-3.308325983,0,-0.122543562,-0.12225974
D-214762,-0.05319737,-13.12774972,-14.09304283,0.965293111,0,-0.05319737,-0.030724627
D-262970,-0.316250148,-13.51532235,-16.42793606,2.912613713,0,-0.316250148,-0.318271568
D-300252,-0.00120977,-16.23607655,-16.75956346,0.523486908,0,-0.00120977,-0.035659483
D-465884,-0.135008238,-15.79167888,-15.49298566,-0.298693224,0,-0.135008238,-0.134258579
D-293976,-0.451985449,-13.42196862,-13.1056818,-0.316286825,0,-0.451985449,-0.451868426
D-165269,-0.258310401,-15.07112982,-15.93284668,0.861716859,0,-0.258310401,-0.258549698
D-300086,-0.467151985,-13.16018766,-15.25823775,2.098050093,0,-0.467151985,-0.467638447
D-308898,-0.224770525,-14.42170575,-15.72933831,1.307632558,0,-0.224770525,-0.223485553
D-238042,-0.078963107,-14.00698153,-13.60154109,-0.405440431,0,-0.078963107,-0.078684957
D-352449,-0.009255483,-13.39459838,-14.68790775,1.293309371,0,-0.009255483,-0.0837169
D-014437,-0.201507378,-16.09298142,-14.09388394,-1.999097477,0,-0.201507378,-0.201813199
D-135305,-0.43805946,-13.93635092,-14.41198909,0.475638172,0,-0.43805946,-0.438595746
D-420237,-0.117968827,-16.83511198,-16.09214889,-0.742963089,0,-0.117968827,-0.117874608
D-470733,-0.246246849,-14.54897611,-16.3145892,1.765613088,0,-0.246246849,-0.247238124
D-327398,-0.001420077,-16.16789479,-14.27141587,-1.89647892,0,-0.001420077,-0.011707117
D-180581,-0.209809226,-14.96583685,-14.25889327,-0.706943588,0,-0.209809226,-0.210169599
D-123907,-0.064372539,-15.30656964,-16.90936377,1.602794129,0,-0.064372539,-0.05878985
D-147681,-0.390250455,-13.27247182,-16.031466,2.758994181,0,-0.390250455,-0.382927539
D-117113,-0.19600982,-15.18318222,-15.13144623,-0.051735991,0,-0.19600982,-0.195928305
D-342067,-0.4297348,-13.84031166,-13.80288668,-0.037424982,0,-0.4297348,-0.429763668
D-120930,-0.158980468,-16.90115492,-15.5636838,-1.337471112,0,-0.158980468,-0.157794469
D-007318,-0.240634926,-14.77387856,-14.96758787,0.193709305,0,-0.240634926,-0.240668391
D-137657,-0.412025429,-13.5819185,-14.78693918,1.205020676,0,-0.412025429,-0.411394216
D-301660,-0.076656524,-15.6684324,-14.7287663,-0.939666102,0,-0.076656524,-0.074032198
D-008154,-0.354949134,-13.83842012,-13.12748786,-0.710932267,0,-0.354949134,-0.355393898
D-286332,-0.086024198,-16.03434842,-13.94790809,-2.08644033,0,-0.086024198,-0.084871353
D-085591,-0.275342897,-14.06357592,-14.12157123,0.05799531,0,-0.275342897,-0.275683798
D-011398,-0.187349051,-15.47743158,-13.90109699,-1.576334584,0,-0.187349051,-0.187842823
D-188889,-0.110229945,-14.0062578,-14.89703359,0.890775792,0,-0.110229945,-0.107515031
D-197786,-0.031934878,-14.54721503,-13.63508991,-0.91212512,0,-0.031934878,-0.024860604
D-257919,-0.376416403,-14.46800981,-15.07587737,0.607867566,0,-0.376416403,-0.37665758
D-433395,-0.365475087,-13.03558565,-14.7299251,1.694339447,0,-0.365475087,-0.362893236
D-186401,-0.439937622,-13.33572806,-13.45271634,0.116988278,0,-0.439937622,-0.440111471
D-076317,-0.16181063,-14.22366516,-16.21843632,1.994771161,0,-0.16181063,-0.130181612
D-019541,-0.029981329,-16.26245292,-16.61419603,0.351743103,0,-0.029981329,-0.020270555
D-309523,-0.203819046,-16.82118876,-15.79326079,-1.027927973,0,-0.203819046,-0.203839412
D-358537,-0.317138706,-15.4535198,-14.11139758,-1.342122223,0,-0.317138706,-0.317092446
D-480805,-0.316930611,-13.62952255,-13.02433497,-0.605187581,0,-0.316930611,-0.316657094
D-421511,-0.022296628,-15.1434269,-16.05094605,0.907519154,0,-0.022296628,-0.039633205
D-205649,-0.071029251,-15.35449776,-14.69627833,-0.658219432,0,-0.071029251,-0.070717719
D-490198,-0.061431006,-14.94575524,-14.40875911,-0.536996131,0,-0.061431006,-0.055704279
D-362735,-0.368228958,-13.66512738,-14.18142935,0.516301972,0,-0.368228958,-0.368570549
D-201969,-0.378648915,-14.8204675,-13.46527209,-1.355195413,0,-0.378648915,-0.379858841
D-081555,-0.298688424,-13.43482946,-15.41448688,1.979657428,0,-0.298688424,-0.300844527
D-200251,-0.052419567,-16.35261399,-15.49204186,-0.860572126,0,-0.052419567,-0.052444618
D-017232,-0.384041969,-14.7039972,-16.50354469,1.799547492,0,-0.384041969,-0.385241987
D-265064,-0.029266059,-14.52085175,-16.3213473,1.800495542,0,-0.029266059,-0.071167864
D-084311,-0.300917119,-14.79847884,-15.59319569,0.794716843,0,-0.300917119,-0.300474201
D-383818,-0.01419778,-14.45651085,-15.23409375,0.777582902,0,-0.01419778,-0.038319124
D-212321,-0.038424228,-16.09596702,-15.37912633,-0.716840695,0,-0.038424228,-0.029882581
D-476182,-0.44830643,-13.46729606,-15.08790281,1.620606754,0,-0.44830643,-0.448357508
D-257707,-0.025043121,-14.40499712,-16.00358715,1.598590031,0,-0.025043121,-0.064668599
D-218260,-0.255726851,-15.06663993,-14.15909179,-0.907548136,0,-0.255726851,-0.255331551
D-477503,-0.305400404,-13.1241387,-16.18225056,3.058111856,0,-0.305400404,-0.297009652
D-119588,-0.160612877,-14.15700309,-13.60702675,-0.549976343,0,-0.160612877,-0.160590846
D-010604,-0.040935672,-13.28487211,-16.65630074,3.371428625,0,-0.040935672,-0.074230521
D-064543,-0.117659752,-13.7746,-14.43114942,0.656549424,0,-0.117659752,-0.116526059
D-293197,-0.008803291,-15.70702605,-16.92363981,1.21661376,0,-0.008803291,-0.082672103
D-429760,-0.168922134,-16.29982043,-16.27310686,-0.026713562,0,-0.168922134,-0.169100868
D-235244,-0.283822839,-15.55234886,-13.31675783,-2.23559103,0,-0.283822839,-0.284149974
D-286336,-0.433142063,-13.4941966,-15.84307862,2.34888202,0,-0.433142063,-0.43224055
D-422363,-0.405962462,-13.21569221,-15.06524379,1.849551578,0,-0.405962462,-0.404880004
D-180895,-0.44373005,-13.97097053,-15.04618453,1.075214003,0,-0.44373005,-0.443314246
D-186701,-0.376553322,-14.29647471,-16.82891224,2.53243753,0,-0.376553322,-0.377305879
D-183354,-0.14449824,-15.14065875,-14.38307163,-0.757587126,0,-0.14449824,-0.143784945
D-251934,-0.052406216,-13.56448403,-16.36743906,2.80295503,0,-0.052406216,-0.129532525
D-461841,-0.4733249,-13.02419077,-14.94375068,1.919559917,0,-0.4733249,-0.472081702
D-308877,-0.250400515,-14.58010412,-14.64953252,0.069428397,0,-0.250400515,-0.250700344
D-172403,-0.124744375,-15.69625846,-16.50679594,0.810537477,0,-0.124744375,-0.124446428
D-384812,-0.237893199,-14.67909632,-14.25718985,-0.421906475,0,-0.237893199,-0.238591072
D-403476,-0.081348529,-15.60632179,-14.86604163,-0.740280162,0,-0.081348529,-0.079698719
D-099977,-0.41905712,-13.00825867,-16.53563591,3.527377248,0,-0.41905712,-0.407495501
D-056062,-0.09704822,-16.90764749,-14.66910813,-2.23853936,0,-0.09704822,-0.097773036
D-234739,-0.409251564,-13.4014228,-15.43949846,2.038075658,0,-0.409251564,-0.408653382
D-333359,-0.04268683,-15.60215727,-16.69060023,1.08844296,0,-0.04268683,-0.042335936
D-049912,-0.208702843,-16.0381969,-14.19883032,-1.839366579,0,-0.208702843,-0.209469145
D-112436,-0.194714079,-13.59309237,-13.59033976,-0.002752617,0,-0.194714079,-0.195608044
D-357293,-0.288670147,-13.3795185,-15.95352004,2.574001542,0,-0.288670147,-0.289473582
D-107232,-0.191875334,-15.60777199,-14.8221814,-0.785590596,0,-0.191875334,-0.191527856
D-085516,-0.127227924,-13.89210113,-13.91820951,0.026108379,0,-0.127227924,-0.126384552
D-001820,-0.336543879,-13.05984226,-13.06927584,0.00943358,0,-0.336543879,-0.33673145
D-496247,-0.089200268,-14.21662131,-15.20809308,0.991471774,0,-0.089200268,-0.073826396
D-203984,-0.450256723,-13.81992138,-16.19129589,2.371374505,0,-0.450256723,-0.450224698
D-193032,-0.013610028,-14.10428106,-14.77013834,0.665857277,0,-0.013610028,-0.04038296
D-387655,-0.372900718,-14.8615414,-14.44714838,-0.414393024,0,-0.372900718,-0.373517694
D-369448,-0.212090034,-13.87951411,-14.38428819,0.504774076,0,-0.212090034,-0.212325492
D-498726,-0.124976027,-14.2824431,-16.25862226,1.976179166,0,-0.124976027,-0.105092972
D-272508,-0.290352169,-15.48647167,-15.32593527,-0.160536402,0,-0.290352169,-0.290075282
D-331791,-0.071736859,-13.65148642,-16.89350287,3.242016458,0,-0.071736859,-0.119158843
D-078287,-0.013250963,-15.88559589,-14.44899395,-1.436601938,0,-0.013250963,-0.022489859
D-209536,-0.358517245,-14.34605085,-13.18043786,-1.16561299,0,-0.358517245,-0.358417222
D-016466,-0.03356133,-16.41258677,-15.51729921,-0.895287558,0,-0.03356133,-0.03261095
D-327838,-0.039449242,-16.64163638,-16.67463605,0.032999671,0,-0.039449242,-0.034849627
D-278538,-0.040301553,-16.57556581,-14.57441765,-2.001148163,0,-0.040301553,-0.039119274
D-330506,-0.371337813,-14.73851492,-13.63446564,-1.104049281,0,-0.371337813,-0.371157087
D-233819,-0.400788085,-13.53846069,-15.66142231,2.122961623,0,-0.400788085,-0.399307744
D-182033,-0.052351379,-13.98878884,-16.11576695,2.12697811,0,-0.052351379,-0.073143698
D-323073,-0.153613445,-13.15317543,-15.5013804,2.348204972,0,-0.153613445,-0.100520672
D-082667,-0.095049042,-16.89841543,-13.67213843,-3.226277001,0,-0.095049042,-0.092913563
D-059278,-0.077483509,-13.04571214,-13.12476555,0.079053412,0,-0.077483509,-0.07581015
D-355250,-0.094890141,-14.29731572,-16.44885073,2.151535008,0,-0.094890141,-0.098295174
D-192422,-0.20409567,-14.99360634,-13.61296748,-1.38063886,0,-0.20409567,-0.204317294
D-366079,-0.266563141,-15.65501006,-13.000747,-2.654263059,0,-0.266563141,-0.266945936
D-415847,-0.044159173,-14.78483315,-16.92787398,2.143040824,0,-0.044159173,-0.099175822
D-266752,-0.498515833,-13.08870457,-15.5611916,2.472487033,0,-0.498515833,-0.498953673
D-206805,-0.081322121,-16.50737122,-15.44787035,-1.059500871,0,-0.081322121,-0.078739557
D-317383,-0.445519964,-13.28482708,-16.23941306,2.954585979,0,-0.445519964,-0.445817709
D-281408,-0.362441253,-14.69904507,-13.7879406,-0.911104465,0,-0.362441253,-0.362806722
D-209304,-0.20128614,-15.20028478,-13.79700879,-1.40327599,0,-0.20128614,-0.201692498
D-486073,-0.104015167,-15.24098815,-15.52620153,0.285213379,0,-0.104015167,-0.102572171
D-221121,-0.272256374,-14.83336199,-15.58325666,0.749894676,0,-0.272256374,-0.271772433
D-274488,-0.181999986,-14.08787302,-16.286073,2.198199977,0,-0.181999986,-0.131172189
D-109865,-0.195026602,-14.78732567,-16.65033158,1.863005908,0,-0.195026602,-0.19187567
D-117216,-0.443284,-13.26547814,-15.85581714,2.590338998,0,-0.443284,-0.443511013
D-059436,-0.060584843,-15.47671985,-14.91216069,-0.56455916,0,-0.060584843,-0.054166669
D-026368,-0.157553615,-14.96133112,-16.61556984,1.654238721,0,-0.157553615,-0.148532331
D-414191,-0.158786255,-15.12038473,-14.21591231,-0.904472425,0,-0.158786255,-0.160169531
D-245770,-0.128559291,-13.522401,-16.21056626,2.688165269,0,-0.128559291,-0.115547477
D-251257,-0.102102688,-14.14423569,-14.05540175,-0.088833947,0,-0.102102688,-0.100566829
D-131804,-0.088402958,-13.84273299,-14.10689181,0.264158815,0,-0.088402958,-0.085150873
D-140645,-0.230583637,-15.74657143,-14.61308098,-1.133490452,0,-0.230583637,-0.230455285
D-386068,-0.318160835,-14.38907392,-15.21128192,0.822208007,0,-0.318160835,-0.318509104
D-303806,-0.213045534,-15.19716219,-13.86727894,-1.329883251,0,-0.213045534,-0.21310015
D-280795,-0.467364423,-13.50406801,-13.80172314,0.297655133,0,-0.467364423,-0.467868428
D-413513,-0.06265362,-14.92239848,-15.25519435,0.332795877,0,-0.06265362,-0.050289636
D-333281,-0.464228022,-13.16835688,-16.14849783,2.980140953,0,-0.464228022,-0.463943956
D-364950,-0.288795124,-14.4059533,-15.30151224,0.895558945,0,-0.288795124,-0.288547359
D-018110,-0.114366233,-13.78095025,-16.90787457,3.126924321,0,-0.114366233,-0.138704015
D-230445,-0.177258155,-15.64433591,-14.74578985,-0.898546057,0,-0.177258155,-0.176929331
D-481469,-0.355615757,-13.37088439,-13.30544861,-0.065435784,0,-0.355615757,-0.356796536
D-121124,-0.12329269,-13.17542502,-14.70826366,1.532838639,0,-0.12329269,-0.068161173
D-453972,-0.021840806,-13.58050546,-13.73927507,0.158769609,0,-0.021840806,-0.027554612
D-223514,-0.050350189,-15.30457487,-16.5723444,1.267769529,0,-0.050350189,-0.060566092
D-004248,-0.062861946,-15.98925898,-13.0863838,-2.90287518,0,-0.062861946,-0.061736699
D-042459,-0.225753173,-13.23976527,-16.62657618,3.386810904,0,-0.225753173,-0.186683773
D-328321,-0.242428215,-15.1996612,-13.36741208,-1.832249114,0,-0.242428215,-0.242518577
D-276185,-0.485491495,-13.03269166,-15.9212724,2.888580738,0,-0.485491495,-0.48488913
D-353027,-0.460776602,-13.50697932,-15.18154622,1.674566905,0,-0.460776602,-0.460471113
D-331246,-0.114278597,-13.88299181,-14.3744461,0.491454285,0,-0.114278597,-0.11276377
D-412514,-0.295088069,-13.64254321,-16.54128755,2.898744342,0,-0.295088069,-0.292773548
D-215033,-0.288512412,-15.80938784,-15.91883338,0.109445541,0,-0.288512412,-0.288311864
D-475378,-0.032256525,-15.26800529,-13.64614839,-1.621856903,0,-0.032256525,-0.028537299
D-354377,-0.248333841,-15.48844341,-13.77255616,-1.715887249,0,-0.248333841,-0.248421528
D-103685,-0.33161507,-15.4038009,-14.04301482,-1.360786088,0,-0.33161507,-0.331643789
D-379834,-0.099187791,-14.54977685,-14.13895686,-0.410819988,0,-0.099187791,-0.099232391
D-350897,-0.345109807,-15.07117276,-16.32951103,1.258338268,0,-0.345109807,-0.346723071
D-444053,-0.061231093,-14.21223644,-14.66450352,0.452267079,0,-0.061231093,-0.050701371
D-072149,-0.151708193,-14.51805315,-13.31565121,-1.202401939,0,-0.151708193,-0.151008844
D-189645,-0.404604404,-13.00442833,-14.81425067,1.809822345,0,-0.404604404,-0.400420323
D-233900,-0.030069531,-14.05521199,-15.82414087,1.768928884,0,-0.030069531,-0.068005234
D-207817,-0.293910695,-14.84696831,-15.00319789,0.156229578,0,-0.293910695,-0.294409877
D-058300,-0.06926713,-13.62380658,-16.39463989,2.770833316,0,-0.06926713,-0.137969209
D-443479,-0.329814629,-14.93461965,-15.71249381,0.777874156,0,-0.329814629,-0.329751414
D-111878,-0.185975384,-14.44132819,-15.40447938,0.963151185,0,-0.185975384,-0.185903314
D-098283,-0.28070962,-15.33631351,-14.46790281,-0.868410705,0,-0.28070962,-0.280992712
D-495158,-0.16168931,-13.13857441,-15.80310737,2.66453296,0,-0.16168931,-0.100596097
D-468615,-0.09427347,-16.33616904,-13.05638239,-3.279786652,0,-0.09427347,-0.094896814
D-454366,-0.131382063,-15.07882782,-13.14950878,-1.929319038,0,-0.131382063,-0.130720425
D-233724,-0.28709617,-14.09696667,-16.56516634,2.468199673,0,-0.28709617,-0.289081996
D-181078,-0.194511946,-16.80083613,-13.2124033,-3.588432831,0,-0.194511946,-0.194789081
D-063132,-0.252669026,-14.91309446,-15.49600064,0.58290618,0,-0.252669026,-0.252277759
D-359717,-0.138797709,-15.86622835,-13.37077451,-2.495453837,0,-0.138797709,-0.138704903
D-062368,-0.208370296,-15.8627955,-13.93028382,-1.932511684,0,-0.208370296,-0.208470478
D-050769,-0.140481517,-16.74234921,-16.74708245,0.004733247,0,-0.140481517,-0.140654389
D-473570,-0.067823568,-16.5208165,-16.58583205,0.065015547,0,-0.067823568,-0.056914229
D-009186,-0.290460272,-13.51922449,-15.93706301,2.417838515,0,-0.290460272,-0.29169255
D-395847,-0.304579508,-13.37747018,-15.53521799,2.157747814,0,-0.304579508,-0.305591938
D-306330,-0.131511649,-15.53650549,-13.58023845,-1.956267049,0,-0.131511649,-0.130736389
D-377814,-0.217395353,-16.30370862,-16.34686069,0.043152068,0,-0.217395353,-0.217276155
D-362066,-0.043758225,-16.06503538,-16.01880693,-0.046228453,0,-0.043758225,-0.034613348
D-472288,-0.01543662,-15.11904298,-14.78193178,-0.337111203,0,-0.01543662,-0.023650153
D-399281,-0.201337635,-16.59681459,-16.7924623,0.195647706,0,-0.201337635,-0.200885344
D-053445,-0.067430376,-13.87983305,-16.27468195,2.394848898,0,-0.067430376,-0.092311939
D-039544,-0.117382449,-14.42358275,-13.82022315,-0.603359596,0,-0.117382449,-0.11745149
D-319223,-0.034142845,-13.29477152,-16.18189863,2.887127109,0,-0.034142845,-0.107972391
D-162837,-0.05087353,-15.6807452,-16.94370871,1.262963511,0,-0.05087353,-0.045021001
D-395462,-0.36754552,-13.00526497,-13.98984804,0.98458307,0,-0.36754552,-0.3634888
D-063392,-0.138800959,-15.44176663,-13.016233,-2.425533632,0,-0.138800959,-0.138824795
D-228084,-0.201918044,-13.52682787,-14.71185576,1.185027897,0,-0.201918044,-0.20187668
D-262634,-0.171972318,-15.71096673,-16.93826903,1.227302297,0,-0.171972318,-0.171431623
D-287433,-0.125305558,-16.67325984,-14.57512635,-2.09813349,0,-0.125305558,-0.124394704
D-233507,-0.281049729,-14.72264376,-13.74980484,-0.972838919,0,-0.281049729,-0.28148635
D-210742,-0.383279561,-13.28210067,-13.64902455,0.366923879,0,-0.383279561,-0.384021505
D-380110,-0.143827131,-16.53930034,-15.08075625,-1.45854409,0,-0.143827131,-0.144498943
D-206623,-0.123298925,-15.59667014,-15.48920199,-0.107468155,0,-0.123298925,-0.122498111
D-372630,-0.147156223,-16.13386198,-13.94079685,-2.193065131,0,-0.147156223,-0.147074508
D-033715,-0.038846596,-15.67054412,-15.76050337,0.089959246,0,-0.038846596,-0.034257039
D-453610,-0.117567137,-14.2232924,-16.40824478,2.184952387,0,-0.117567137,-0.101855023
D-087951,-0.004670387,-15.53439323,-13.43547037,-2.098922865,0,-0.004670387,-0.022750323
D-346857,-0.029523885,-13.23905095,-13.15693682,-0.082114137,0,-0.029523885,-0.032044289
D-058356,-0.039367483,-15.59236124,-13.45888379,-2.133477452,0,-0.039367483,-0.038135911
D-305372,-0.067489751,-13.92265212,-14.90894056,0.986288439,0,-0.067489751,-0.032637323
D-155896,-0.393339554,-13.57760385,-14.79955218,1.221948332,0,-0.393339554,-0.392419868
D-404409,-0.278010913,-13.19063078,-14.02213481,0.831504028,0,-0.278010913,-0.278779049
D-167345,-0.128006451,-16.78395766,-13.29212,-3.49183766,0,-0.128006451,-0.128207076
D-420715,-0.377641127,-14.77414261,-15.94579697,1.17165436,0,-0.377641127,-0.37824237
D-003783,-0.243294982,-15.17332162,-15.06083415,-0.112487474,0,-0.243294982,-0.243491505
D-418559,-0.320867894,-13.11692772,-16.23456804,3.117640318,0,-0.320867894,-0.306077636
D-279109,-0.071365907,-13.41499046,-13.65904709,0.24405663,0,-0.071365907,-0.063766277
D-216400,-0.024461571,-14.55825583,-13.94436538,-0.61389045,0,-0.024461571,-0.032536033
D-026664,-0.115750597,-15.19446364,-16.85524018,1.660776536,0,-0.115750597,-0.075412802
D-215686,-0.115959108,-14.40401389,-16.11081482,1.706800932,0,-0.115959108,-0.066112592
